sweep,repeat_index,model_id,task_id,signature,testable,untestable_reason,score,passed,p_value,effect_size,direction_correct
vision_ablation_20260725_224706,4,gemini-3-flash-preview,random_dot_motion_v2,coherence_rt_chronometric,True,,0.0,False,0.9202441477575223,0.3570049712843356,False
vision_ablation_20260725_224706,4,gemini-3-flash-preview,random_dot_motion_v2,above_chance_low_coherence,True,,0.0,False,0.70947265625,-0.038461538461538436,False
vision_ablation_20260725_224706,4,gemini-3-flash-preview,random_dot_motion_v2,above_chance_overall,True,,0.0,False,0.7443121092073852,-0.040540540540540515,False
vision_ablation_20260725_224706,4,gemini-3-flash-preview,visual_recognition,above_chance_discrimination,True,,1.0,True,0.03828216696248654,0.26086956521739135,True
vision_ablation_20260725_224706,4,gemini-3-flash-preview,visual_recognition,above_chance_accuracy,True,,0.5,False,0.051902677752053705,0.13043478260869568,True
vision_ablation_20260725_224706,4,gemini-3-flash-preview,visual_recognition,low_false_alarm_rate,True,,0.5,False,0.10501980781555176,-0.15217391304347827,True
vision_ablation_20260725_224706,4,gpt-5.4-nano,moral_machine,utilitarian_preference,True,,0.5,False,0.109375,0.33333333333333337,True
vision_ablation_20260725_224706,4,gpt-5.4-nano,moral_machine,age_preference_save_young,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,gpt-5.4-nano,moral_machine,species_preference_save_human,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,gpt-5.4-nano,moral_machine,legality_preference_save_lawful,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,gpt-5.4-nano,moral_machine,intervention_aversion,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,gpt-5.4-nano,phishing_detection_v2,above_chance_discrimination,True,,1.0,True,0.0009504466252233668,0.39999999999999997,True
vision_ablation_20260725_224706,4,gpt-5.4-nano,phishing_detection_v2,learning_effect,True,,0.5,False,0.31960371545230293,0.09999999999999998,True
vision_ablation_20260725_224706,4,gpt-5.4-nano,phishing_detection_v2,above_chance_overall,True,,1.0,True,0.001335218141403533,0.19999999999999996,True
vision_ablation_20260725_224706,4,gpt-5.4-nano,phishing_detection_v2,practice_rt_speedup,True,,1.0,True,0.0004263382715386658,-0.4193495227039979,True
vision_ablation_20260725_224706,4,gpt-5.4-nano,random_dot_motion_v2,coherence_accuracy_psychometric,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,gpt-5.4-nano,random_dot_motion_v2,coherence_rt_chronometric,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,gpt-5.4-nano,random_dot_motion_v2,above_chance_low_coherence,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,gpt-5.4-nano,random_dot_motion_v2,above_chance_overall,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,gpt-5.4-nano,visual_recognition,above_chance_discrimination,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,gpt-5.4-nano,visual_recognition,above_chance_accuracy,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,gpt-5.4-nano,visual_recognition,low_false_alarm_rate,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,kimi-k2.5,moral_machine,utilitarian_preference,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,kimi-k2.5,moral_machine,age_preference_save_young,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,kimi-k2.5,moral_machine,species_preference_save_human,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,kimi-k2.5,moral_machine,legality_preference_save_lawful,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,kimi-k2.5,moral_machine,intervention_aversion,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,kimi-k2.5,phishing_detection_v2,above_chance_discrimination,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,kimi-k2.5,phishing_detection_v2,learning_effect,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,kimi-k2.5,phishing_detection_v2,above_chance_overall,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,kimi-k2.5,phishing_detection_v2,practice_rt_speedup,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,kimi-k2.5,random_dot_motion_v2,coherence_accuracy_psychometric,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,kimi-k2.5,random_dot_motion_v2,coherence_rt_chronometric,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,kimi-k2.5,random_dot_motion_v2,above_chance_low_coherence,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,kimi-k2.5,random_dot_motion_v2,above_chance_overall,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,kimi-k2.5,visual_recognition,above_chance_discrimination,True,,0.0,False,0.11432213117053847,-0.12,False
vision_ablation_20260725_224706,4,kimi-k2.5,visual_recognition,above_chance_accuracy,True,,0.0,False,0.8823100688944724,-0.06,False
vision_ablation_20260725_224706,4,kimi-k2.5,visual_recognition,low_false_alarm_rate,True,,0.0,False,0.9405397737202819,0.09999999999999998,False
vision_ablation_20260725_224706,4,qwen3-vl-235b-instruct,moral_machine,utilitarian_preference,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,qwen3-vl-235b-instruct,moral_machine,age_preference_save_young,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,qwen3-vl-235b-instruct,moral_machine,species_preference_save_human,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,qwen3-vl-235b-instruct,moral_machine,legality_preference_save_lawful,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,qwen3-vl-235b-instruct,moral_machine,intervention_aversion,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,qwen3-vl-235b-instruct,phishing_detection_v2,above_chance_discrimination,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,qwen3-vl-235b-instruct,phishing_detection_v2,learning_effect,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,qwen3-vl-235b-instruct,phishing_detection_v2,above_chance_overall,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,qwen3-vl-235b-instruct,phishing_detection_v2,practice_rt_speedup,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,qwen3-vl-235b-instruct,random_dot_motion_v2,coherence_accuracy_psychometric,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,qwen3-vl-235b-instruct,random_dot_motion_v2,coherence_rt_chronometric,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,qwen3-vl-235b-instruct,random_dot_motion_v2,above_chance_low_coherence,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,qwen3-vl-235b-instruct,random_dot_motion_v2,above_chance_overall,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,qwen3-vl-235b-instruct,visual_recognition,above_chance_discrimination,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,qwen3-vl-235b-instruct,visual_recognition,above_chance_accuracy,False,insufficient_data,,False,,,
vision_ablation_20260725_224706,4,qwen3-vl-235b-instruct,visual_recognition,low_false_alarm_rate,False,insufficient_data,,False,,,
